backend,benchmark,qubits,layers,run_index,warmup,wall_ms,state_size
cudaq_nvidia,phase_estimation,24,,3,False,83.38693200494163,16777216
cudaq_nvidia,phase_estimation,26,,0,True,319.6455200086348,67108864
cudaq_nvidia,phase_estimation,26,,1,False,142.89940902381204,67108864
cudaq_nvidia,phase_estimation,26,,2,False,140.72960300836712,67108864
cudaq_nvidia,phase_estimation,26,,3,False,139.25468901288696,67108864
cudaq_nvidia,phase_estimation,28,,0,True,515.1221999840345,268435456
cudaq_nvidia,phase_estimation,28,,1,False,361.83593899477273,268435456
cudaq_nvidia,phase_estimation,28,,2,False,372.9138500057161,268435456
cudaq_nvidia,phase_estimation,28,,3,False,356.65023399633355,268435456
cudaq_nvidia,tfim_trotter,15,,0,True,267.07567399716936,32768
cudaq_nvidia,tfim_trotter,15,,1,False,114.491801999975,32768
cudaq_nvidia,tfim_trotter,15,,2,False,85.38460201816633,32768
cudaq_nvidia,tfim_trotter,15,,3,False,86.58232001471333,32768
cudaq_nvidia,tfim_trotter,20,,0,True,305.40631600888446,1048576
cudaq_nvidia,tfim_trotter,20,,1,False,130.39881899021566,1048576
cudaq_nvidia,tfim_trotter,20,,2,False,116.10017999191768,1048576
cudaq_nvidia,tfim_trotter,20,,3,False,108.23029300081544,1048576
cudaq_nvidia,tfim_trotter,24,,0,True,392.0744810020551,16777216
cudaq_nvidia,tfim_trotter,24,,1,False,201.3858880090993,16777216
cudaq_nvidia,tfim_trotter,24,,2,False,197.12210897705518,16777216
cudaq_nvidia,tfim_trotter,24,,3,False,214.54544499283656,16777216
cudaq_nvidia,tfim_trotter,26,,0,True,670.5199369753245,67108864
cudaq_nvidia,tfim_trotter,26,,1,False,460.6355559953954,67108864
cudaq_nvidia,tfim_trotter,26,,2,False,466.93157200934365,67108864
cudaq_nvidia,tfim_trotter,26,,3,False,463.5403680149466,67108864
cudaq_nvidia,tfim_trotter,28,,0,True,1764.5825869985856,268435456
cudaq_nvidia,tfim_trotter,28,,1,False,1572.7215959923342,268435456
cudaq_nvidia,tfim_trotter,28,,2,False,1554.3749960197601,268435456
cudaq_nvidia,tfim_trotter,28,,3,False,1570.6671200168785,268435456
