backend,benchmark,qubits,layers,run_index,warmup,wall_ms,state_size
qiskit_aer_matrix_product_state_gpu,ghz,28,,0,True,7.773718999942503,1
qiskit_aer_matrix_product_state_gpu,ghz,28,,1,False,1.1193200002708181,1
qiskit_aer_matrix_product_state_gpu,ghz,28,,2,False,1.1473509998722875,1
qiskit_aer_matrix_product_state_gpu,ghz,28,,3,False,1.2835590000577213,1
qiskit_aer_matrix_product_state_gpu,ghz,30,,0,True,4.7711110000818735,1
qiskit_aer_matrix_product_state_gpu,ghz,30,,1,False,1.915401000132988,1
qiskit_aer_matrix_product_state_gpu,ghz,30,,2,False,1.1914210003851622,1
qiskit_aer_matrix_product_state_gpu,ghz,30,,3,False,1.1345870002514857,1
qiskit_aer_matrix_product_state_gpu,ghz,40,,0,True,5.214586999954918,1
qiskit_aer_matrix_product_state_gpu,ghz,40,,1,False,1.3211909999881755,1
qiskit_aer_matrix_product_state_gpu,ghz,40,,2,False,2.395686999989266,1
qiskit_aer_matrix_product_state_gpu,ghz,40,,3,False,1.9369860001461348,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,15,,0,True,13.657543000135774,32768
qiskit_aer_matrix_product_state_gpu,grover_proxy,15,,1,False,8.98724700027742,32768
qiskit_aer_matrix_product_state_gpu,grover_proxy,15,,2,False,9.128891000273143,32768
qiskit_aer_matrix_product_state_gpu,grover_proxy,15,,3,False,9.194517999731033,32768
qiskit_aer_matrix_product_state_gpu,grover_proxy,20,,0,True,274.7218099998463,1048576
qiskit_aer_matrix_product_state_gpu,grover_proxy,20,,1,False,272.34779999980674,1048576
qiskit_aer_matrix_product_state_gpu,grover_proxy,20,,2,False,272.63054900004136,1048576
qiskit_aer_matrix_product_state_gpu,grover_proxy,20,,3,False,274.66283500007194,1048576
qiskit_aer_matrix_product_state_gpu,grover_proxy,24,,0,True,5992.142323999815,16777216
qiskit_aer_matrix_product_state_gpu,grover_proxy,24,,1,False,5948.356472999876,16777216
qiskit_aer_matrix_product_state_gpu,grover_proxy,24,,2,False,6040.175804000228,16777216
qiskit_aer_matrix_product_state_gpu,grover_proxy,24,,3,False,6096.381317000123,16777216
qiskit_aer_matrix_product_state_gpu,grover_proxy,26,,0,True,8.768350000082137,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,26,,1,False,5.35169600016161,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,26,,2,False,8.123012999931234,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,26,,3,False,4.131956000037462,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,28,,0,True,6.366374000208452,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,28,,1,False,3.2821959998727834,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,28,,2,False,3.8480409998555842,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,28,,3,False,2.496297000107006,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,30,,0,True,8.451308999610774,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,30,,1,False,3.2508600002074672,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,30,,2,False,2.562391000083153,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,30,,3,False,3.171012000166229,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,40,,0,True,10.21630000013829,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,40,,1,False,9.000473000014608,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,40,,2,False,5.909576999783894,1
qiskit_aer_matrix_product_state_gpu,grover_proxy,40,,3,False,4.203632000098878,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,15,,0,True,17.409649999990506,32768
qiskit_aer_matrix_product_state_gpu,phase_estimation,15,,1,False,12.991853000130504,32768
qiskit_aer_matrix_product_state_gpu,phase_estimation,15,,2,False,12.905654000405775,32768
qiskit_aer_matrix_product_state_gpu,phase_estimation,15,,3,False,12.64018700021552,32768
qiskit_aer_matrix_product_state_gpu,phase_estimation,20,,0,True,283.2202609997694,1048576
qiskit_aer_matrix_product_state_gpu,phase_estimation,20,,1,False,289.4491359998028,1048576
qiskit_aer_matrix_product_state_gpu,phase_estimation,20,,2,False,287.92044200008604,1048576
qiskit_aer_matrix_product_state_gpu,phase_estimation,20,,3,False,277.55500000012034,1048576
qiskit_aer_matrix_product_state_gpu,phase_estimation,24,,0,True,6161.25296600012,16777216
qiskit_aer_matrix_product_state_gpu,phase_estimation,24,,1,False,6224.014664000151,16777216
qiskit_aer_matrix_product_state_gpu,phase_estimation,24,,2,False,6249.240255000132,16777216
qiskit_aer_matrix_product_state_gpu,phase_estimation,24,,3,False,6217.6847290002115,16777216
qiskit_aer_matrix_product_state_gpu,phase_estimation,26,,0,True,28.2767500002592,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,26,,1,False,26.240565999614773,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,26,,2,False,18.248369000048115,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,26,,3,False,26.654660000076547,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,28,,0,True,32.43523900027867,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,28,,1,False,21.505240999886155,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,28,,2,False,31.645724000100017,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,28,,3,False,29.353114000059577,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,30,,0,True,25.911346999691887,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,30,,1,False,35.24513400043361,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,30,,2,False,32.427924999865354,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,30,,3,False,32.517162000203825,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,40,,0,True,49.048991999825375,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,40,,1,False,45.22033900002498,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,40,,2,False,54.89369900033125,1
qiskit_aer_matrix_product_state_gpu,phase_estimation,40,,3,False,55.924638000306004,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,15,,0,True,21.887188000164315,32768
qiskit_aer_matrix_product_state_gpu,tfim_trotter,15,,1,False,17.218798999692808,32768
qiskit_aer_matrix_product_state_gpu,tfim_trotter,15,,2,False,17.58127700031764,32768
qiskit_aer_matrix_product_state_gpu,tfim_trotter,15,,3,False,17.4258329998338,32768
qiskit_aer_matrix_product_state_gpu,tfim_trotter,20,,0,True,317.3461619999216,1048576
qiskit_aer_matrix_product_state_gpu,tfim_trotter,20,,1,False,320.3517130000364,1048576
qiskit_aer_matrix_product_state_gpu,tfim_trotter,20,,2,False,317.70086100004846,1048576
qiskit_aer_matrix_product_state_gpu,tfim_trotter,20,,3,False,342.8451720001249,1048576
qiskit_aer_matrix_product_state_gpu,tfim_trotter,24,,0,True,6916.681798999889,16777216
qiskit_aer_matrix_product_state_gpu,tfim_trotter,24,,1,False,7023.803538000266,16777216
qiskit_aer_matrix_product_state_gpu,tfim_trotter,24,,2,False,6980.777923000005,16777216
qiskit_aer_matrix_product_state_gpu,tfim_trotter,24,,3,False,6968.421323000257,16777216
qiskit_aer_matrix_product_state_gpu,tfim_trotter,26,,0,True,24.863343999641074,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,26,,1,False,25.298920999830443,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,26,,2,False,25.997722999818507,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,26,,3,False,26.39629200029958,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,28,,0,True,20.38025599995308,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,28,,1,False,19.800676000159,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,28,,2,False,28.90519500033406,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,28,,3,False,26.85053200002585,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,30,,0,True,23.15142299994477,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,30,,1,False,21.878520999962348,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,30,,2,False,32.68831000013961,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,30,,3,False,20.892417000140995,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,40,,0,True,35.339476999979524,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,40,,1,False,34.17342500006271,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,40,,2,False,34.72760099975858,1
qiskit_aer_matrix_product_state_gpu,tfim_trotter,40,,3,False,34.68746699991243,1
