backend,benchmark,qubits,layers,warmups,repeats,mean_ms,stdev_ms,stderr_ms,ci95_ms,min_ms,max_ms
qiskit_aer_statevector_gpu,qft,15,,1,3,6.762395999885484,0.9508689715909734,0.5489844567121112,1.076009535155738,6.17118499985736,7.859252999878663
qiskit_aer_statevector_gpu,qft,20,,1,3,27.68826766661429,6.576719231247249,3.7970706185451877,7.4422584123485676,20.10068999993564,31.755432999943878
qiskit_aer_statevector_gpu,qft,24,,1,3,290.34036200005175,10.041673344820545,5.797562808746432,11.363223105143007,283.2169440000598,301.8253210000239
qiskit_aer_statevector_gpu,qft,26,,1,3,1197.9924676667604,78.84673540515004,45.522183910886575,89.22348046533769,1143.7286490001952,1288.4361940000417
qiskit_aer_statevector_gpu,qft,28,,1,3,6250.646044666685,455.93199755760105,263.2324615220448,515.9356245832078,5733.158497999966,6593.228745000033
qiskit_aer_statevector_gpu,qaoa_ring,15,6,1,3,10.522596000024956,0.7500373682629058,0.43303427646886716,0.8487471818789796,9.666054000035729,11.06180800002221
qiskit_aer_statevector_gpu,qaoa_ring,20,6,1,3,83.76191300006515,24.56084707447739,14.180211669974755,27.793214873150518,68.075121999982,112.06694700013031
qiskit_aer_statevector_gpu,qaoa_ring,24,6,1,3,557.3882203332232,3.1194419165981864,1.8010106302693651,3.529980835327956,555.1224059997821,560.9460979999312
qiskit_aer_statevector_gpu,qaoa_ring,26,6,1,3,2332.083959666685,2.488575412171781,1.4367796841160618,2.816088180867481,2330.2463869999883,2334.9159899998995
qiskit_aer_statevector_gpu,qaoa_ring,28,6,1,3,11149.518933666588,579.1766069784129,334.3877699473208,655.4000290967488,10578.225976999875,11736.269730000004
qiskit_aer_statevector_gpu,ghz,15,,1,3,3.505186333313759,0.6427225361114843,0.3710760292382045,0.7273090173068808,2.989292999927784,4.225175000101444
qiskit_aer_statevector_gpu,ghz,20,,1,3,34.71768766667083,2.7874082545293675,1.6093109060939152,3.1542493759440737,31.50742699995135,36.52360299997781
qiskit_aer_statevector_gpu,ghz,24,,1,3,196.82409500008666,7.117926244783078,4.109536633497412,8.054691801654927,189.83680400015146,204.06583299995873
qiskit_aer_statevector_gpu,ghz,26,,1,3,968.0774786666765,227.68143909779337,131.45194015259239,257.64580269908106,807.240659999934,1228.5999579999043
qiskit_aer_statevector_gpu,ghz,28,,1,3,4140.457807999913,523.6489957863423,302.328888678122,592.5646218091191,3668.186391999825,4703.592067999807
qiskit_aer_statevector_gpu,grover_proxy,15,,1,3,5.761126333406234,0.7296595204897006,0.42126912057150195,0.8256874763201438,5.27307400011523,6.599927000024763
qiskit_aer_statevector_gpu,grover_proxy,20,,1,3,30.29409566662859,2.863231451682537,1.6530874493811158,3.240051400786987,26.998926000032952,32.1751049998511
qiskit_aer_statevector_gpu,grover_proxy,24,,1,3,245.46670866660256,20.663596756752387,11.93013314993687,23.383060973876265,229.14327599983153,268.6997019998216
qiskit_aer_statevector_gpu,grover_proxy,26,,1,3,837.1581473333359,74.19672953005144,42.83750176716506,83.96150346364351,768.7928309999279,916.0598430000846
qiskit_aer_statevector_gpu,grover_proxy,28,,1,3,3844.977840000032,661.4445348077301,381.88518022524977,748.4949532414895,3441.8373749999773,4608.3462540000255
qiskit_aer_statevector_gpu,phase_estimation,15,,1,3,9.776600999960769,0.734128785515952,0.4238494519374879,0.8307449257974763,9.111820999805786,10.564508000015849
qiskit_aer_statevector_gpu,phase_estimation,20,,1,3,46.96504600004422,1.6175669675401805,0.9339027241415699,1.830449339317477,45.13308200012034,48.19639099991946
qiskit_aer_statevector_gpu,phase_estimation,24,,1,3,344.36445633339946,3.205058522300011,1.8504414006184156,3.6268651452120944,340.8321160000014,347.0868320000591
qiskit_aer_statevector_gpu,phase_estimation,26,,1,3,1332.9805750000407,13.329757222411612,7.695938920591702,15.084040284359736,1317.8784930000802,1343.1060610000713
qiskit_aer_statevector_gpu,phase_estimation,28,,1,3,6155.4439966666905,512.7712777626432,296.0486352489704,580.255325087982,5820.827227000109,6745.786772999963
qiskit_aer_statevector_gpu,tfim_trotter,15,,1,3,26.045295333384882,0.9378683978180283,0.5414785719446817,1.0612980010115762,25.179183000091143,27.04136500005916
qiskit_aer_statevector_gpu,tfim_trotter,20,,1,3,102.53385866667486,5.6249616654603205,3.2475731317348417,6.3652433382002895,96.0563319999892,106.18666300001678
qiskit_aer_statevector_gpu,tfim_trotter,24,,1,3,1494.7086030000871,12.244191013651507,7.069186977740895,13.855606476372154,1485.3445510000256,1508.5642930000631
qiskit_aer_statevector_gpu,tfim_trotter,26,,1,3,6559.467087000106,32.88694616556023,18.987287221510933,37.215082954161424,6522.529955000209,6585.57027400002
qiskit_aer_statevector_gpu,tfim_trotter,28,,1,3,28747.403643333353,561.6957801522901,324.29520987360155,635.618611352259,28410.443216999964,29395.826981000027
