backend,benchmark,qubits,layers,run_index,warmup,wall_ms,state_size
qiskit_aer_statevector_gpu,qft,15,,0,True,283.8944010002251,32768
qiskit_aer_statevector_gpu,qft,15,,1,False,7.859252999878663,32768
qiskit_aer_statevector_gpu,qft,15,,2,False,6.17118499985736,32768
qiskit_aer_statevector_gpu,qft,15,,3,False,6.25674999992043,32768
qiskit_aer_statevector_gpu,qft,20,,0,True,32.92238099993483,1048576
qiskit_aer_statevector_gpu,qft,20,,1,False,31.755432999943878,1048576
qiskit_aer_statevector_gpu,qft,20,,2,False,31.20867999996335,1048576
qiskit_aer_statevector_gpu,qft,20,,3,False,20.10068999993564,1048576
qiskit_aer_statevector_gpu,qft,24,,0,True,302.824247999979,16777216
qiskit_aer_statevector_gpu,qft,24,,1,False,301.8253210000239,16777216
qiskit_aer_statevector_gpu,qft,24,,2,False,283.2169440000598,16777216
qiskit_aer_statevector_gpu,qft,24,,3,False,285.97882100007155,16777216
qiskit_aer_statevector_gpu,qft,26,,0,True,1145.6111610000335,67108864
qiskit_aer_statevector_gpu,qft,26,,1,False,1161.812560000044,67108864
qiskit_aer_statevector_gpu,qft,26,,2,False,1288.4361940000417,67108864
qiskit_aer_statevector_gpu,qft,26,,3,False,1143.7286490001952,67108864
qiskit_aer_statevector_gpu,qft,28,,0,True,6699.866939000003,268435456
qiskit_aer_statevector_gpu,qft,28,,1,False,6593.228745000033,268435456
qiskit_aer_statevector_gpu,qft,28,,2,False,6425.550891000057,268435456
qiskit_aer_statevector_gpu,qft,28,,3,False,5733.158497999966,268435456
qiskit_aer_statevector_gpu,qaoa_ring,15,6,0,True,79.47115699994356,32768
qiskit_aer_statevector_gpu,qaoa_ring,15,6,1,False,11.06180800002221,32768
qiskit_aer_statevector_gpu,qaoa_ring,15,6,2,False,10.83992600001693,32768
qiskit_aer_statevector_gpu,qaoa_ring,15,6,3,False,9.666054000035729,32768
qiskit_aer_statevector_gpu,qaoa_ring,20,6,0,True,109.15619399997922,1048576
qiskit_aer_statevector_gpu,qaoa_ring,20,6,1,False,112.06694700013031,1048576
qiskit_aer_statevector_gpu,qaoa_ring,20,6,2,False,68.075121999982,1048576
qiskit_aer_statevector_gpu,qaoa_ring,20,6,3,False,71.14367000008315,1048576
qiskit_aer_statevector_gpu,qaoa_ring,24,6,0,True,582.7380759999414,16777216
qiskit_aer_statevector_gpu,qaoa_ring,24,6,1,False,556.0961569999563,16777216
qiskit_aer_statevector_gpu,qaoa_ring,24,6,2,False,560.9460979999312,16777216
qiskit_aer_statevector_gpu,qaoa_ring,24,6,3,False,555.1224059997821,16777216
qiskit_aer_statevector_gpu,qaoa_ring,26,6,0,True,2308.656282999891,67108864
qiskit_aer_statevector_gpu,qaoa_ring,26,6,1,False,2334.9159899998995,67108864
qiskit_aer_statevector_gpu,qaoa_ring,26,6,2,False,2331.089502000168,67108864
qiskit_aer_statevector_gpu,qaoa_ring,26,6,3,False,2330.2463869999883,67108864
qiskit_aer_statevector_gpu,qaoa_ring,28,6,0,True,10648.552755999845,268435456
qiskit_aer_statevector_gpu,qaoa_ring,28,6,1,False,11736.269730000004,268435456
qiskit_aer_statevector_gpu,qaoa_ring,28,6,2,False,10578.225976999875,268435456
qiskit_aer_statevector_gpu,qaoa_ring,28,6,3,False,11134.06109399989,268435456
qiskit_aer_statevector_gpu,ghz,15,,0,True,73.34812399994917,32768
qiskit_aer_statevector_gpu,ghz,15,,1,False,4.225175000101444,32768
qiskit_aer_statevector_gpu,ghz,15,,2,False,3.3010909999120486,32768
qiskit_aer_statevector_gpu,ghz,15,,3,False,2.989292999927784,32768
qiskit_aer_statevector_gpu,ghz,20,,0,True,37.52268999983244,1048576
qiskit_aer_statevector_gpu,ghz,20,,1,False,36.52360299997781,1048576
qiskit_aer_statevector_gpu,ghz,20,,2,False,31.50742699995135,1048576
qiskit_aer_statevector_gpu,ghz,20,,3,False,36.12203300008332,1048576
qiskit_aer_statevector_gpu,ghz,24,,0,True,417.3469270001533,16777216
qiskit_aer_statevector_gpu,ghz,24,,1,False,204.06583299995873,16777216
qiskit_aer_statevector_gpu,ghz,24,,2,False,196.56964800014975,16777216
qiskit_aer_statevector_gpu,ghz,24,,3,False,189.83680400015146,16777216
qiskit_aer_statevector_gpu,ghz,26,,0,True,1184.0966309998748,67108864
qiskit_aer_statevector_gpu,ghz,26,,1,False,1228.5999579999043,67108864
qiskit_aer_statevector_gpu,ghz,26,,2,False,807.240659999934,67108864
qiskit_aer_statevector_gpu,ghz,26,,3,False,868.391818000191,67108864
qiskit_aer_statevector_gpu,ghz,28,,0,True,4136.686696999959,268435456
qiskit_aer_statevector_gpu,ghz,28,,1,False,4703.592067999807,268435456
qiskit_aer_statevector_gpu,ghz,28,,2,False,4049.594964000107,268435456
qiskit_aer_statevector_gpu,ghz,28,,3,False,3668.186391999825,268435456
qiskit_aer_statevector_gpu,grover_proxy,15,,0,True,94.04486600010387,32768
