backend,benchmark,qubits,layers,warmups,repeats,mean_ms,stdev_ms,stderr_ms,ci95_ms,min_ms,max_ms
lightning.qubit,qft,15,,1,3,7.553443333260172,1.2199693402487166,0.7043496269956867,1.380525268911546,6.794043999889254,8.96066899986181
lightning.qubit,qft,20,,1,3,88.92700966665264,0.8769502556511718,0.5063074661661152,0.9923626336855859,87.94518399963636,89.63252800003829
lightning.qubit,qft,24,,1,3,3054.8462976665483,46.01474549971781,26.5666257009542,52.070586373870235,3014.7593009996854,3105.091307999828
lightning.qubit,qft,26,,1,3,13652.885823333389,98.73149680255538,57.00265625645003,111.72520626264206,13539.068780999969,13715.466127000127
lightning.qubit,qft,28,,1,3,62266.31684899985,372.0915382943928,214.82714979744966,421.0612136030013,61946.39122799981,62674.6499689998
lightning.qubit,qaoa_ring,15,6,1,3,9.308281666714416,0.22766342519720809,0.13144153982224033,0.25762541805159106,9.073688000171387,9.528315999887127
lightning.qubit,qaoa_ring,20,6,1,3,137.97701299987844,7.262529996875867,4.193023648694014,8.218326351440268,133.2194410001648,146.33647399978145
lightning.qubit,qaoa_ring,24,6,1,3,3853.3508139998958,65.01360250315606,37.535620906184484,73.56981697612159,3802.14677999993,3926.4962709999054
lightning.qubit,qaoa_ring,26,6,1,3,16134.161072000097,71.63946610804663,41.3610650420818,81.06768748248032,16069.914187999984,16211.41174000013
lightning.qubit,qaoa_ring,28,6,1,3,69361.77914266683,693.2443532906779,400.2448139865609,784.4798354136594,68900.98482900021,70159.044171
lightning.qubit,ghz,15,,1,3,2.877964333492855,0.48886751670682044,0.28224779236874664,0.5532056730427434,2.43841000019529,3.4044750000248314
lightning.qubit,ghz,20,,1,3,15.598309666681113,0.5064955362859005,0.29242533421800854,0.5731536550672968,15.237784999953874,16.177387999960047
lightning.qubit,ghz,24,,1,3,328.1758676666868,10.965996205190116,6.331220860998928,12.409192887557898,315.5296790000648,335.0543960000323
lightning.qubit,ghz,26,,1,3,1317.653326333281,5.3698522589463655,3.100285647211204,6.07655986853396,1312.6938469999914,1323.3561059996646
lightning.qubit,ghz,28,,1,3,5614.098859000023,92.60768207448204,53.46707017472949,104.7954575424698,5552.03622099998,5720.544729000267
lightning.qubit,grover_proxy,15,,1,3,3.850660333379589,0.8106359744622873,0.4680208980705962,0.9173209602183685,3.1457350000891893,4.736453000077745
lightning.qubit,grover_proxy,20,,1,3,85.86343466671072,4.053928156030146,2.3405365121594084,4.58745156383244,82.42476000032184,90.33340299993142
lightning.qubit,grover_proxy,24,,1,3,2240.165412000048,31.580583011134536,18.23305810264385,35.736793881181946,2209.8782329999267,2272.897302000274
lightning.qubit,grover_proxy,26,,1,3,9738.488752333069,124.68231856876395,71.98537018886255,141.0913255701706,9613.451223999618,9862.812798999585
lightning.qubit,grover_proxy,28,,1,3,41908.73672066679,392.36542546584553,226.53228401340797,444.00327666627965,41632.420700000235,42357.841220999944
lightning.qubit,phase_estimation,15,,1,3,6.57594000009946,0.23697809710805645,0.1368193681573817,0.2681659615884681,6.318664999525936,6.785298000067996
lightning.qubit,phase_estimation,20,,1,3,104.16201433326933,1.8673966750405542,1.078141973018476,2.113158267116213,102.03279699999257,105.5215730002601
lightning.qubit,phase_estimation,24,,1,3,3435.1799963330145,56.58398063415681,32.66877645095101,64.03080184386397,3398.9664219998303,3500.3843380000035
lightning.qubit,phase_estimation,26,,1,3,15180.197648333282,52.14035872869429,30.103250147655302,59.00237028940439,15147.494457999528,15240.327012000307
lightning.qubit,phase_estimation,28,,1,3,68616.7496963335,518.472698713617,299.3403521697785,586.7070902527659,68021.69859700007,68971.28034399975
lightning.qubit,tfim_trotter,15,,1,3,16.40919166675303,2.122134681298804,1.2252150295045052,2.40142145782883,14.30125400020188,18.545244000051753
lightning.qubit,tfim_trotter,20,,1,3,522.259163666907,10.131963132067396,5.849691641718475,11.46539561776821,510.63682600033644,529.2312060000768
lightning.qubit,tfim_trotter,24,,1,3,15064.44841166649,197.09623690251516,113.79356543192938,223.0353882465816,14838.724504999846,15202.479096999923
lightning.qubit,tfim_trotter,26,,1,3,63526.43067999997,846.8458721266743,488.9266922344588,958.2963167795392,62687.943689999884,64381.394965000254
lightning.qubit,tfim_trotter,28,,1,3,271654.5434626663,3178.4767110581915,1835.0943847424032,3596.78499409511,269813.5933349995,275324.7259969994
