backend,benchmark,qubits,layers,run_index,warmup,wall_ms,cpu_s,state_size
default.qubit,phase_estimation,15,,1,False,32.1814799999629,0.12822475300072256,32768
default.qubit,phase_estimation,15,,2,False,26.849943000343046,0.11088962299982086,32768
default.qubit,phase_estimation,15,,3,False,24.771699999746488,0.0968123229995399,32768
default.qubit,phase_estimation,20,,0,True,1115.9734910002044,26.467591036000158,1048576
default.qubit,phase_estimation,20,,1,False,1321.2919679999686,31.695869526000024,1048576
default.qubit,phase_estimation,20,,2,False,1138.2994300001883,27.272810847999608,1048576
default.qubit,phase_estimation,20,,3,False,1233.9874409999538,29.687523837999834,1048576
default.qubit,phase_estimation,24,,0,True,37912.61761800024,814.9239788059995,16777216
default.qubit,phase_estimation,24,,1,False,40738.7284360002,823.3594501529997,16777216
default.qubit,phase_estimation,24,,2,False,39782.70961300041,822.9501772980002,16777216
default.qubit,phase_estimation,24,,3,False,38665.233056000034,822.0677853920006,16777216
default.qubit,tfim_trotter,15,,0,True,103.14709799968114,1.9912789849986439,32768
default.qubit,tfim_trotter,15,,1,False,68.10381899958884,0.27171197700045013,32768
default.qubit,tfim_trotter,15,,2,False,67.33834799979377,0.27094583899997815,32768
default.qubit,tfim_trotter,15,,3,False,66.48240100003022,0.270097161999729,32768
default.qubit,tfim_trotter,20,,0,True,3723.284921999948,89.14649608000036,1048576
default.qubit,tfim_trotter,20,,1,False,3163.377988999855,75.74433189100091,1048576
default.qubit,tfim_trotter,20,,2,False,4110.1755689996935,97.62780011500035,1048576
default.qubit,tfim_trotter,20,,3,False,3437.648581999838,82.15295266100111,1048576
default.qubit,tfim_trotter,24,,0,True,110797.55418200011,2381.8822379169997,16777216
default.qubit,tfim_trotter,24,,1,False,111599.2253950003,2384.682015414999,16777216
default.qubit,tfim_trotter,24,,2,False,107669.92765800023,2362.191356493,16777216
default.qubit,tfim_trotter,24,,3,False,111287.73597500003,2387.8408363650015,16777216
