backend,benchmark,qubits,layers,run_index,warmup,wall_ms,state_size
qiskit_aer_matrix_product_state_cpu,ghz,20,,3,False,285.8926919998339,1048576
qiskit_aer_matrix_product_state_cpu,ghz,24,,0,True,6426.738710999416,16777216
qiskit_aer_matrix_product_state_cpu,ghz,24,,1,False,6363.8353850001295,16777216
qiskit_aer_matrix_product_state_cpu,ghz,24,,2,False,6363.6178790002305,16777216
qiskit_aer_matrix_product_state_cpu,ghz,24,,3,False,6143.475225999282,16777216
qiskit_aer_matrix_product_state_cpu,ghz,26,,0,True,88.0293240006722,1
qiskit_aer_matrix_product_state_cpu,ghz,26,,1,False,9.201535000102012,1
qiskit_aer_matrix_product_state_cpu,ghz,26,,2,False,3.316723999887472,1
qiskit_aer_matrix_product_state_cpu,ghz,26,,3,False,1.4265629997680662,1
qiskit_aer_matrix_product_state_cpu,ghz,28,,0,True,5.412387999967905,1
qiskit_aer_matrix_product_state_cpu,ghz,28,,1,False,1.0088350009027636,1
qiskit_aer_matrix_product_state_cpu,ghz,28,,2,False,0.8765030015638331,1
qiskit_aer_matrix_product_state_cpu,ghz,28,,3,False,0.8853210001689149,1
qiskit_aer_matrix_product_state_cpu,ghz,30,,0,True,6.652752999798395,1
qiskit_aer_matrix_product_state_cpu,ghz,30,,1,False,1.0319939992768923,1
qiskit_aer_matrix_product_state_cpu,ghz,30,,2,False,1.1996670000371523,1
qiskit_aer_matrix_product_state_cpu,ghz,30,,3,False,1.6664830000081565,1
qiskit_aer_matrix_product_state_cpu,ghz,40,,0,True,5.920440000409144,1
qiskit_aer_matrix_product_state_cpu,ghz,40,,1,False,1.2956880000274396,1
qiskit_aer_matrix_product_state_cpu,ghz,40,,2,False,1.1419229995226488,1
qiskit_aer_matrix_product_state_cpu,ghz,40,,3,False,2.6364569985162234,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,15,,0,True,13.682857999810949,32768
qiskit_aer_matrix_product_state_cpu,grover_proxy,15,,1,False,9.44997999977204,32768
qiskit_aer_matrix_product_state_cpu,grover_proxy,15,,2,False,9.135102000072948,32768
qiskit_aer_matrix_product_state_cpu,grover_proxy,15,,3,False,8.906281998861232,32768
qiskit_aer_matrix_product_state_cpu,grover_proxy,20,,0,True,280.5416350001906,1048576
qiskit_aer_matrix_product_state_cpu,grover_proxy,20,,1,False,287.3915640011546,1048576
qiskit_aer_matrix_product_state_cpu,grover_proxy,20,,2,False,285.26763599984406,1048576
qiskit_aer_matrix_product_state_cpu,grover_proxy,20,,3,False,284.0339499998663,1048576
qiskit_aer_matrix_product_state_cpu,grover_proxy,24,,0,True,6024.329918998774,16777216
qiskit_aer_matrix_product_state_cpu,grover_proxy,24,,1,False,6037.940965999951,16777216
qiskit_aer_matrix_product_state_cpu,grover_proxy,24,,2,False,6245.561377998456,16777216
qiskit_aer_matrix_product_state_cpu,grover_proxy,24,,3,False,6143.02323999982,16777216
qiskit_aer_matrix_product_state_cpu,grover_proxy,26,,0,True,10.187018999204156,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,26,,1,False,2.818590000970289,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,26,,2,False,2.2252800008573104,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,26,,3,False,2.2700999998050975,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,28,,0,True,7.841255999665009,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,28,,1,False,2.3817710007278947,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,28,,2,False,2.2917500009498326,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,28,,3,False,2.2755459995096317,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,30,,0,True,6.029305999618373,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,30,,1,False,2.7150709993293276,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,30,,2,False,4.37886100007745,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,30,,3,False,4.024274001494632,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,40,,0,True,6.735204000506201,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,40,,1,False,3.594533998693805,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,40,,2,False,3.2132300002558623,1
qiskit_aer_matrix_product_state_cpu,grover_proxy,40,,3,False,3.1374489990412258,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,15,,0,True,16.951003000940545,32768
qiskit_aer_matrix_product_state_cpu,phase_estimation,15,,1,False,12.668506000409252,32768
qiskit_aer_matrix_product_state_cpu,phase_estimation,15,,2,False,12.054008000632166,32768
qiskit_aer_matrix_product_state_cpu,phase_estimation,15,,3,False,12.11967300150718,32768
qiskit_aer_matrix_product_state_cpu,phase_estimation,20,,0,True,291.69913599980646,1048576
qiskit_aer_matrix_product_state_cpu,phase_estimation,20,,1,False,293.0573199992068,1048576
qiskit_aer_matrix_product_state_cpu,phase_estimation,20,,2,False,297.40384799879394,1048576
qiskit_aer_matrix_product_state_cpu,phase_estimation,20,,3,False,295.03293900052086,1048576
qiskit_aer_matrix_product_state_cpu,phase_estimation,24,,0,True,6013.603411000076,16777216
qiskit_aer_matrix_product_state_cpu,phase_estimation,24,,1,False,6137.278661999517,16777216
qiskit_aer_matrix_product_state_cpu,phase_estimation,24,,2,False,6121.37806499959,16777216
qiskit_aer_matrix_product_state_cpu,phase_estimation,24,,3,False,6243.879196999842,16777216
qiskit_aer_matrix_product_state_cpu,phase_estimation,26,,0,True,29.08924800067325,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,26,,1,False,19.54992900027719,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,26,,2,False,27.218998000535066,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,26,,3,False,23.30883700051345,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,28,,0,True,24.726921999899787,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,28,,1,False,18.99222800057032,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,28,,2,False,23.507698999310378,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,28,,3,False,21.696899999369634,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,30,,0,True,27.339352998751565,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,30,,1,False,24.64845400027116,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,30,,2,False,26.139630999750807,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,30,,3,False,23.34349999910046,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,40,,0,True,55.78256000080728,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,40,,1,False,47.4497209997935,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,40,,2,False,46.10399199918902,1
qiskit_aer_matrix_product_state_cpu,phase_estimation,40,,3,False,54.15868800082535,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,15,,0,True,20.909266000671778,32768
qiskit_aer_matrix_product_state_cpu,tfim_trotter,15,,1,False,17.02991800084419,32768
qiskit_aer_matrix_product_state_cpu,tfim_trotter,15,,2,False,16.4037950016791,32768
qiskit_aer_matrix_product_state_cpu,tfim_trotter,15,,3,False,16.213684999456746,32768
qiskit_aer_matrix_product_state_cpu,tfim_trotter,20,,0,True,326.68380299946875,1048576
qiskit_aer_matrix_product_state_cpu,tfim_trotter,20,,1,False,330.091485999219,1048576
qiskit_aer_matrix_product_state_cpu,tfim_trotter,20,,2,False,327.827751998484,1048576
qiskit_aer_matrix_product_state_cpu,tfim_trotter,20,,3,False,335.7333519998065,1048576
qiskit_aer_matrix_product_state_cpu,tfim_trotter,24,,0,True,6499.945588000628,16777216
qiskit_aer_matrix_product_state_cpu,tfim_trotter,24,,1,False,6375.569670000914,16777216
qiskit_aer_matrix_product_state_cpu,tfim_trotter,24,,2,False,6355.920796999271,16777216
qiskit_aer_matrix_product_state_cpu,tfim_trotter,24,,3,False,6293.5412419992645,16777216
qiskit_aer_matrix_product_state_cpu,tfim_trotter,26,,0,True,23.269981000339612,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,26,,1,False,15.715212000941392,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,26,,2,False,21.18109300135984,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,26,,3,False,18.787659000736312,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,28,,0,True,24.23705399996834,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,28,,1,False,20.82111700110545,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,28,,2,False,26.97427499879268,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,28,,3,False,29.21673700075189,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,30,,0,True,24.90252199822862,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,30,,1,False,19.891935000487138,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,30,,2,False,21.73934399979771,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,30,,3,False,22.751484999389504,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,40,,0,True,28.984915999899385,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,40,,1,False,24.34543500021391,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,40,,2,False,25.31359299973701,1
qiskit_aer_matrix_product_state_cpu,tfim_trotter,40,,3,False,33.658737998848665,1
