backend,benchmark,qubits,layers,run_index,warmup,wall_ms,state_size
qiskit_aer_statevector_cpu,grover_proxy,28,,1,False,3258.5455610000054,268435456
qiskit_aer_statevector_cpu,grover_proxy,28,,2,False,2975.143495999987,268435456
qiskit_aer_statevector_cpu,grover_proxy,28,,3,False,2763.719746999982,268435456
qiskit_aer_statevector_cpu,phase_estimation,15,,0,True,91.08620699998937,32768
qiskit_aer_statevector_cpu,phase_estimation,15,,1,False,11.028172999999697,32768
qiskit_aer_statevector_cpu,phase_estimation,15,,2,False,6.115744999988237,32768
qiskit_aer_statevector_cpu,phase_estimation,15,,3,False,5.723279999983788,32768
qiskit_aer_statevector_cpu,phase_estimation,20,,0,True,44.297758999960024,1048576
qiskit_aer_statevector_cpu,phase_estimation,20,,1,False,44.70196299996587,1048576
qiskit_aer_statevector_cpu,phase_estimation,20,,2,False,39.42392400006156,1048576
qiskit_aer_statevector_cpu,phase_estimation,20,,3,False,55.503105999946456,1048576
qiskit_aer_statevector_cpu,phase_estimation,24,,0,True,877.3562370000718,16777216
qiskit_aer_statevector_cpu,phase_estimation,24,,1,False,993.0521939999153,16777216
qiskit_aer_statevector_cpu,phase_estimation,24,,2,False,1045.543561000045,16777216
qiskit_aer_statevector_cpu,phase_estimation,24,,3,False,1004.7145810000302,16777216
qiskit_aer_statevector_cpu,phase_estimation,26,,0,True,4262.939039999992,67108864
qiskit_aer_statevector_cpu,phase_estimation,26,,1,False,4052.9196510000247,67108864
qiskit_aer_statevector_cpu,phase_estimation,26,,2,False,4124.386743000059,67108864
qiskit_aer_statevector_cpu,phase_estimation,26,,3,False,4152.074917999926,67108864
qiskit_aer_statevector_cpu,phase_estimation,28,,0,True,17019.897378999987,268435456
qiskit_aer_statevector_cpu,phase_estimation,28,,1,False,17553.30174599999,268435456
qiskit_aer_statevector_cpu,phase_estimation,28,,2,False,16299.216271999967,268435456
qiskit_aer_statevector_cpu,phase_estimation,28,,3,False,16353.766691000146,268435456
qiskit_aer_statevector_cpu,tfim_trotter,15,,0,True,101.87945200004833,32768
qiskit_aer_statevector_cpu,tfim_trotter,15,,1,False,17.022859000007884,32768
qiskit_aer_statevector_cpu,tfim_trotter,15,,2,False,28.000315000099363,32768
qiskit_aer_statevector_cpu,tfim_trotter,15,,3,False,20.00182999995559,32768
qiskit_aer_statevector_cpu,tfim_trotter,20,,0,True,202.73057399981553,1048576
qiskit_aer_statevector_cpu,tfim_trotter,20,,1,False,174.9570289998701,1048576
qiskit_aer_statevector_cpu,tfim_trotter,20,,2,False,263.77354200008085,1048576
qiskit_aer_statevector_cpu,tfim_trotter,20,,3,False,328.02516399988235,1048576
qiskit_aer_statevector_cpu,tfim_trotter,24,,0,True,3413.194007000129,16777216
qiskit_aer_statevector_cpu,tfim_trotter,24,,1,False,3422.6412680000067,16777216
qiskit_aer_statevector_cpu,tfim_trotter,24,,2,False,3574.721244000102,16777216
qiskit_aer_statevector_cpu,tfim_trotter,24,,3,False,3460.3826080001454,16777216
qiskit_aer_statevector_cpu,tfim_trotter,26,,0,True,13233.055696000065,67108864
qiskit_aer_statevector_cpu,tfim_trotter,26,,1,False,13122.58959099995,67108864
qiskit_aer_statevector_cpu,tfim_trotter,26,,2,False,12970.486865000112,67108864
qiskit_aer_statevector_cpu,tfim_trotter,26,,3,False,12524.41798399991,67108864
qiskit_aer_statevector_cpu,tfim_trotter,28,,0,True,53210.66737000001,268435456
qiskit_aer_statevector_cpu,tfim_trotter,28,,1,False,53088.02916800005,268435456
qiskit_aer_statevector_cpu,tfim_trotter,28,,2,False,53853.18559799998,268435456
qiskit_aer_statevector_cpu,tfim_trotter,28,,3,False,53923.07296500007,268435456
