workload,mettleq_m3_pro_metal_25q_ms,cuda_q_nvidia_gpu_24q_ms,cuda_q_nvidia_gpu_24q_over_mettleq_25q,cuda_q_nvidia_gpu_26q_ms,cuda_q_nvidia_gpu_26q_over_mettleq_25q,pennylane_lightning_gpu_24q_ms,pennylane_lightning_gpu_24q_over_mettleq_25q,pennylane_lightning_gpu_26q_ms,pennylane_lightning_gpu_26q_over_mettleq_25q,qiskit_aer_statevector_cpu_24q_ms,qiskit_aer_statevector_cpu_24q_over_mettleq_25q,qiskit_aer_statevector_cpu_26q_ms,qiskit_aer_statevector_cpu_26q_over_mettleq_25q,pennylane_lightning_cpu_24q_ms,pennylane_lightning_cpu_24q_over_mettleq_25q,pennylane_lightning_cpu_26q_ms,pennylane_lightning_cpu_26q_over_mettleq_25q
qft,158.20130830183626,82.93042700582494,0.5242082249256743,150.63998499924006,0.9522044199017003,323.4035936669291,2.0442535977635483,1529.2323929994989,9.66637007882285,868.8719329996578,5.492191830309742,3380.673993999759,21.36944397166227,3040.0172193337007,19.216131977452267,14185.429014666928,89.66695134784973
qaoa_ring,424.51286260038614,85.67640433708827,0.2018228701299435,155.19405333907343,0.36558151003580985,413.73645033309003,0.9746146389975456,1611.733980000281,3.79666700822086,1259.1551393331126,2.966117755820309,4232.510365332928,9.970275904966368,3997.976191999745,9.41779753741697,17305.845624000238,40.766363398253596
ghz,27.670395898073913,70.08001366436172,2.5326711595492517,91.78402167162858,3.3170476493983774,70.14802800040343,2.535129177724787,312.6357043329335,11.298562748597881,231.4232076666182,8.363566915308471,803.081531999851,29.0231312539967,361.5493886669962,13.066288968137352,1353.7560436676965,48.92434675146549
grover_proxy,137.0331375002861,63.16629499391032,0.460956350749675,83.30687234411016,0.6079323137729093,275.61825033383985,2.0113255476856056,1018.2827973318732,7.430923759807713,223.15775166741028,1.6284947986901661,706.2044670001342,5.1535305976531385,2379.646360000455,17.365481104856748,9977.801762333911,72.81305780737218
phase_estimation,233.37015429884195,84.99033000164975,0.36418680125143793,140.9612336816887,0.6040242553946333,360.1978583331705,1.5434615425240685,1481.037205667235,6.346300837469962,1091.581127999234,4.6774667106806245,4285.585137332721,18.36389554700649,3773.3171146671034,16.16880755812153,16568.18103966604,70.99528681996615
tfim_trotter,1257.125208502263,204.35114732633033,0.16255433105966746,463.70249867322855,0.36885943861207193,1513.3594663335923,1.2038255665373272,6300.580196000131,5.0118955163635865,3614.342745666969,2.8750857283126887,13031.389998666782,10.366023933441252,14957.032972667852,11.897806894261263,62992.69760699948,50.10853110013511
