backend,benchmark,qubits,layers,warmups,repeats,mean_ms,stdev_ms,stderr_ms,ci95_ms,min_ms,max_ms
qiskit_aer_matrix_product_state_gpu,phase_estimation,20,,1,3,284.9748593333364,6.471086518485717,3.736083543397087,7.3227237450582905,277.55500000012034,289.4491359998028
qiskit_aer_matrix_product_state_gpu,phase_estimation,24,,1,3,6230.313216000165,16.694059519947917,9.638319757709565,18.89110672511075,6217.6847290002115,6249.240255000132
qiskit_aer_matrix_product_state_gpu,phase_estimation,26,,1,3,23.714531666579813,4.738361444955766,2.7356942557629558,5.361960741295393,18.248369000048115,26.654660000076547
qiskit_aer_matrix_product_state_gpu,phase_estimation,28,,1,3,27.501359666681918,5.31780917792222,3.0702385603724562,6.017667578330014,21.505240999886155,31.645724000100017
qiskit_aer_matrix_product_state_gpu,phase_estimation,30,,1,3,33.39674033350093,1.6013775855571915,0.9245557800956775,1.812129328987528,32.427924999865354,35.24513400043361
qiskit_aer_matrix_product_state_gpu,phase_estimation,40,,1,3,52.012892000220745,5.905064859996766,3.4092907865013324,6.682209941542611,45.22033900002498,55.924638000306004
qiskit_aer_matrix_product_state_gpu,tfim_trotter,15,,1,3,17.408636333281418,0.18184985355954927,0.1049910619046998,0.2057824813332116,17.218798999692808,17.58127700031764
qiskit_aer_matrix_product_state_gpu,tfim_trotter,20,,1,3,326.96591533340325,13.815565435304395,7.976420423079882,15.633784029236569,317.70086100004846,342.8451720001249
qiskit_aer_matrix_product_state_gpu,tfim_trotter,24,,1,3,6991.000928000176,29.071976334641167,16.784713362679508,32.898038190851835,6968.421323000257,7023.803538000266
qiskit_aer_matrix_product_state_gpu,tfim_trotter,26,,1,3,25.897645333316177,0.5554884631268889,0.32071141371804085,0.62859437088736,25.298920999830443,26.39629200029958
qiskit_aer_matrix_product_state_gpu,tfim_trotter,28,,1,3,25.18546766683964,4.775185439474974,2.756954598911258,5.4036310138660655,19.800676000159,28.90519500033406
qiskit_aer_matrix_product_state_gpu,tfim_trotter,30,,1,3,25.15308266674765,6.544298167033565,3.7783523083940036,7.405570524452247,20.892417000140995,32.68831000013961
qiskit_aer_matrix_product_state_gpu,tfim_trotter,40,,1,3,34.5294976665779,0.3090202135222637,0.1784129034621146,0.3496892907857446,34.17342500006271,34.72760099975858
